Date,Close
20/12/2017 17:00:00,63355.53
21/12/2017 17:00:00,63477.25
22/12/2017 17:00:00,63237.38
27/12/2017 17:00:00,63918.87
28/12/2017 17:00:00,64053.47
29/12/2017 17:00:00,63746.2
03/01/2018 17:00:00,6389632
04/01/2018 17:00:00,6529796
05/01/2018 17:00:00,6531432
08/01/2018 17:00:00,6580597
09/01/2018 17:00:00,6540437
10/01/2018 17:00:00,6488473
11/01/2018 17:00:00,6537988
12/01/2018 17:00:00,6546565
15/01/2018 17:00:00,6550335
16/01/2018 17:00:00,6643764
17/01/2018 17:00:00,6668533
18/01/2018 17:00:00,6670912
19/01/2018 17:00:00,6689708
22/01/2018 17:00:00,6730869
23/01/2018 17:00:00,6752939
24/01/2018 17:00:00,67339.21
25/01/2018 17:00:00,6656179
26/01/2018 17:00:00,6686137
29/01/2018 17:00:00,66769.38
30/01/2018 17:00:00,66153.16
31/01/2018 17:00:00,66048.17
01/02/2018 17:00:00,65585.79
02/02/2018 17:00:00,65021.36
05/02/2018 17:00:00,64685.64
07/02/2018 17:00:00,63262.13
08/02/2018 17:00:00,62604.89
09/02/2018 17:00:00,61952.62
12/02/2018 17:00:00,62602.34
13/02/2018 17:00:00,63008.51
14/02/2018 17:00:00,63500.92
15/02/2018 17:00:00,63078.16
16/02/2018 17:00:00,62818.71
19/02/2018 17:00:00,62803.65
20/02/2018 17:00:00,62858.56
21/02/2018 17:00:00,62603.25
22/02/2018 17:00:00,62717.27
23/02/2018 17:00:00,62665.06
26/02/2018 17:00:00,62659.44
27/02/2018 17:00:00,62928.22
28/02/2018 17:00:00,61703.18
01/03/2018 17:00:00,61116.96
02/03/2018 17:00:00,60580.36
05/03/2018 17:00:00,60854.63
06/03/2018 17:00:00,61118.06
07/03/2018 17:00:00,61635.69
08/03/2018 17:00:00,61036.99
09/03/2018 17:00:00,61688.08
12/03/2018 17:00:00,62241.93
13/03/2018 17:00:00,61740.09
14/03/2018 17:00:00,61399.9
15/03/2018 17:00:00,61156.91
16/03/2018 17:00:00,60391.42
19/03/2018 17:00:00,59596.35
20/03/2018 17:00:00,59959.9
21/03/2018 17:00:00,60932.26
22/03/2018 17:00:00,59862.55
23/03/2018 17:00:00,59436.36
26/03/2018 17:00:00,58965.53
27/03/2018 17:00:00,59077.72
28/03/2018 17:00:00,58176.39
29/03/2018 17:00:00,58377.42
03/04/2018 17:00:00,58902.2
04/04/2018 17:00:00,58354.95
05/04/2018 17:00:00,59244.04
06/04/2018 17:00:00,59553.13
09/04/2018 17:00:00,59699.72
10/04/2018 17:00:00,59860.3
11/04/2018 17:00:00,59740.56
12/04/2018 17:00:00,60393.23
13/04/2018 17:00:00,60477.53
16/04/2018 17:00:00,60264.16
17/04/2018 17:00:00,60294.06
18/04/2018 17:00:00,60517.08
19/04/2018 17:00:00,60629.81
20/04/2018 17:00:00,60144.37
23/04/2018 17:00:00,59952.53
24/04/2018 17:00:00,59485.35
25/04/2018 17:00:00,59243.55
26/04/2018 17:00:00,59628.04
27/04/2018 17:00:00,59567.47
30/04/2018 17:00:00,59932.46
02/05/2018 17:00:00,60066.46
04/05/2018 17:00:00,58883.65
07/05/2018 17:00:00,58596.43
08/05/2018 17:00:00,58869
09/05/2018 17:00:00,59691.85
10/05/2018 17:00:00,60091.26
11/05/2018 17:00:00,60784.11
14/05/2018 17:00:00,60738.69
15/05/2018 17:00:00,59723.95
16/05/2018 17:00:00,59791.27
17/05/2018 17:00:00,59337.27
18/05/2018 17:00:00,58740.33
21/05/2018 17:00:00,59335.68
22/05/2018 17:00:00,59015.14
23/05/2018 17:00:00,58033.72
24/05/2018 17:00:00,58189.49
25/05/2018 17:00:00,58233.23
28/05/2018 17:00:00,58330.15
29/05/2018 17:00:00,57871.23
30/05/2018 17:00:00,57282.73
01/06/2018 17:00:00,57890.11
04/06/2018 17:00:00,58206.49
05/06/2018 17:00:00,59089.6
06/06/2018 17:00:00,59080.88
07/06/2018 17:00:00,59412.76
08/06/2018 17:00:00,59015.21
11/06/2018 17:00:00,58680.16
12/06/2018 17:00:00,58975.59
13/06/2018 17:00:00,58686.19
14/06/2018 17:00:00,58603.93
15/06/2018 17:00:00,57693.09
18/06/2018 17:00:00,56474
19/06/2018 17:00:00,55911.98
20/06/2018 17:00:00,56638.39
21/06/2018 17:00:00,56425.25
22/06/2018 17:00:00,56610.74
25/06/2018 17:00:00,56416.37
26/06/2018 17:00:00,56264.51
27/06/2018 17:00:00,56101.8
28/06/2018 17:00:00,55169.77
29/06/2018 17:00:00,55954.44
02/07/2018 17:00:00,55627.24
03/07/2018 17:00:00,56393.58
04/07/2018 17:00:00,56939.41
05/07/2018 17:00:00,56719.88
06/07/2018 17:00:00,56497.02
09/07/2018 17:00:00,56413.96
10/07/2018 17:00:00,57041.58
11/07/2018 17:00:00,56544.08
12/07/2018 17:00:00,56671.44
13/07/2018 17:00:00,56594.71
16/07/2018 17:00:00,56205.55
17/07/2018 17:00:00,56483.22
18/07/2018 17:00:00,56440.97
19/07/2018 17:00:00,56585.5
20/07/2018 17:00:00,57303.81
23/07/2018 17:00:00,57787.35
24/07/2018 17:00:00,58629.5
25/07/2018 17:00:00,58978.27
26/07/2018 17:00:00,59871.2
27/07/2018 17:00:00,59650.51
30/07/2018 17:00:00,60334.84
31/07/2018 17:00:00,59964.47
01/08/2018 17:00:00,60226.42
02/08/2018 17:00:00,59484.35
03/08/2018 17:00:00,59605.67
06/08/2018 17:00:00,59707.8
07/08/2018 17:00:00,59950.14
08/08/2018 17:00:00,60097.89
09/08/2018 17:00:00,60455.75
10/08/2018 17:00:00,58783.91
13/08/2018 17:00:00,58882.57
14/08/2018 17:00:00,59114.08
16/08/2018 17:00:00,58921.44
17/08/2018 17:00:00,58130.92
20/08/2018 17:00:00,58371.01
21/08/2018 17:00:00,59283.11
22/08/2018 17:00:00,59546.09
23/08/2018 17:00:00,60044.45
24/08/2018 17:00:00,59900.47
27/08/2018 17:00:00,61083.54
28/08/2018 17:00:00,61426.67
29/08/2018 17:00:00,61225.82
30/08/2018 17:00:00,60690.32
31/08/2018 17:00:00,60201.08
03/09/2018 17:00:00,60312.92
04/09/2018 17:00:00,59418.32
05/09/2018 17:00:00,58735
06/09/2018 17:00:00,58469.6
07/09/2018 17:00:00,57580.05
10/09/2018 17:00:00,57843.93
11/09/2018 17:00:00,57575.14
12/09/2018 17:00:00,56858.6
13/09/2018 17:00:00,57493.38
14/09/2018 17:00:00,57632.29
17/09/2018 17:00:00,57048.33
18/09/2018 17:00:00,57527.82
19/09/2018 17:00:00,58117.99
20/09/2018 17:00:00,58231.57
21/09/2018 17:00:00,58237.83
24/09/2018 17:00:00,58887.53
25/09/2018 17:00:00,59106.29
26/09/2018 17:00:00,59450.56
27/09/2018 17:00:00,59616.27
28/09/2018 17:00:00,58974.76
01/10/2018 17:00:00,58957.02
02/10/2018 17:00:00,58824.14
03/10/2018 17:00:00,59192.45
04/10/2018 17:00:00,58736.08
05/10/2018 17:00:00,58415.84
08/10/2018 17:00:00,57515.36
09/10/2018 17:00:00,57899.81
10/10/2018 17:00:00,56830.18
11/10/2018 17:00:00,55941.06
12/10/2018 17:00:00,56516.02
15/10/2018 17:00:00,56227.33
16/10/2018 17:00:00,57156.19
17/10/2018 17:00:00,56879.27
18/10/2018 17:00:00,56560.93
19/10/2018 17:00:00,56642.84
22/10/2018 17:00:00,56516.23
23/10/2018 17:00:00,55490.46
24/10/2018 17:00:00,55379.91
25/10/2018 17:00:00,55271.63
26/10/2018 17:00:00,54027.32
29/10/2018 17:00:00,54286.29
30/10/2018 17:00:00,54608.78
31/10/2018 17:00:00,55312.71
02/11/2018 17:00:00,56321.58
05/11/2018 17:00:00,57000.37
06/11/2018 17:00:00,56926.12
07/11/2018 17:00:00,57818.43
08/11/2018 17:00:00,57655.73
09/11/2018 17:00:00,56924.39
13/11/2018 17:00:00,56652.31
14/11/2018 17:00:00,56865.17
15/11/2018 17:00:00,56329.01
16/11/2018 17:00:00,55442.1
19/11/2018 17:00:00,55911.21
20/11/2018 17:00:00,55205.54
21/11/2018 17:00:00,56451.9
22/11/2018 17:00:00,56932.62
23/11/2018 17:00:00,56788.04
26/11/2018 17:00:00,56472.16
27/11/2018 17:00:00,56763.67
28/11/2018 17:00:00,57633.26
29/11/2018 17:00:00,58412.94
30/11/2018 17:00:00,58203.39
03/12/2018 17:00:00,59176.6
04/12/2018 17:00:00,59558.44
05/12/2018 17:00:00,59707.73
06/12/2018 17:00:00,58409.09
07/12/2018 17:00:00,58180.45
10/12/2018 17:00:00,57385.01
11/12/2018 17:00:00,56961.82
12/12/2018 17:00:00,58036.04
13/12/2018 17:00:00,58952.55
14/12/2018 17:00:00,58780.55
17/12/2018 17:00:00,58186.34
18/12/2018 17:00:00,58719.27
19/12/2018 17:00:00,59223.65
20/12/2018 17:00:00,58349.03
21/12/2018 17:00:00,57331.35
27/12/2018 17:00:00,57183.28
28/12/2018 17:00:00,57690.5
02/01/2019 17:00:00,58290.21
03/01/2019 17:00:00,57192.42
04/01/2019 17:00:00,57947.51
07/01/2019 17:00:00,58971.42
08/01/2019 17:00:00,58906.77
09/01/2019 17:00:00,59336.58
10/01/2019 17:00:00,59219.23
11/01/2019 17:00:00,59322.53
14/01/2019 17:00:00,59112.53
15/01/2019 17:00:00,59439.56
16/01/2019 17:00:00,59983.42
17/01/2019 17:00:00,59894.9
18/01/2019 17:00:00,60289.51
21/01/2019 17:00:00,59865.51
22/01/2019 17:00:00,59734.92
23/01/2019 17:00:00,60788.89
24/01/2019 17:00:00,60791.02
25/01/2019 17:00:00,60661.36
28/01/2019 17:00:00,60165.13
29/01/2019 17:00:00,60228.41
30/01/2019 17:00:00,59849.24
31/01/2019 17:00:00,60367.42
01/02/2019 17:00:00,60660.31
04/02/2019 17:00:00,60658.28
05/02/2019 17:00:00,61147.18
06/02/2019 17:00:00,61319.01
07/02/2019 17:00:00,60422.38
08/02/2019 17:00:00,60280.51
11/02/2019 17:00:00,60221.65
12/02/2019 17:00:00,60534.92
13/02/2019 17:00:00,59957.09
14/02/2019 17:00:00,59348.4
15/02/2019 17:00:00,59814.26
18/02/2019 17:00:00,59589.02
19/02/2019 17:00:00,59477.32
20/02/2019 17:00:00,60409.3
21/02/2019 17:00:00,59938.07
22/02/2019 17:00:00,60274.56
25/02/2019 17:00:00,60721.87
26/02/2019 17:00:00,60564.73
27/02/2019 17:00:00,59969.56
28/02/2019 17:00:00,59903.7
01/03/2019 17:00:00,60076.61
04/03/2019 17:00:00,59888.03
05/03/2019 17:00:00,59743.42
06/03/2019 17:00:00,59978.8
07/03/2019 17:00:00,59638.3
08/03/2019 17:00:00,59436.39
11/03/2019 17:00:00,59469.72
12/03/2019 17:00:00,59669.47
13/03/2019 17:00:00,59895.92
14/03/2019 17:00:00,60002.72
15/03/2019 17:00:00,60706.57
18/03/2019 17:00:00,60683.38
19/03/2019 17:00:00,60788.46
20/03/2019 17:00:00,60788.38
21/03/2019 17:00:00,60976.51
22/03/2019 17:00:00,60097.1
25/03/2019 17:00:00,59759.16
26/03/2019 17:00:00,60026.06
27/03/2019 17:00:00,59848.76
28/03/2019 17:00:00,59752.66
29/03/2019 17:00:00,59668.03
01/04/2019 17:00:00,60342.05
02/04/2019 17:00:00,61071.19
03/04/2019 17:00:00,61924.86
04/04/2019 17:00:00,61533.27
05/04/2019 17:00:00,60755.88
08/04/2019 17:00:00,60922.1
09/04/2019 17:00:00,61097.07
10/04/2019 17:00:00,61556.46
11/04/2019 17:00:00,61168.92
12/04/2019 17:00:00,60969.26
15/04/2019 17:00:00,60812.06
16/04/2019 17:00:00,61067.07
17/04/2019 17:00:00,61166
18/04/2019 17:00:00,60910.11
23/04/2019 17:00:00,60938.98
24/04/2019 17:00:00,60959.72
25/04/2019 17:00:00,60680.62
26/04/2019 17:00:00,60990.17
29/04/2019 17:00:00,60865.49
30/04/2019 17:00:00,60145.5
02/05/2019 17:00:00,59744.3
06/05/2019 17:00:00,59087.98
07/05/2019 17:00:00,57845.47
08/05/2019 17:00:00,57522.36
09/05/2019 17:00:00,56637.25
10/05/2019 17:00:00,56913.26
13/05/2019 17:00:00,56389.14
14/05/2019 17:00:00,56209.08
15/05/2019 17:00:00,56373.36
16/05/2019 17:00:00,56664.5
17/05/2019 17:00:00,56561.79
20/05/2019 17:00:00,56317.39
21/05/2019 17:00:00,56772.23
22/05/2019 17:00:00,57264.89
23/05/2019 17:00:00,56351.13
24/05/2019 17:00:00,56753.79
27/05/2019 17:00:00,56781.5
28/05/2019 17:00:00,56920.14
29/05/2019 17:00:00,56870.63
30/05/2019 17:00:00,57566.83
31/05/2019 17:00:00,57909.95
03/06/2019 17:00:00,57857.73
04/06/2019 17:00:00,57781.8
05/06/2019 17:00:00,57601.52
06/06/2019 17:00:00,58360.5
07/06/2019 17:00:00,58852.53
10/06/2019 17:00:00,58895.99
11/06/2019 17:00:00,59200.36
12/06/2019 17:00:00,58917.55
13/06/2019 17:00:00,59374.38
14/06/2019 17:00:00,59092.01
17/06/2019 17:00:00,58857.01
18/06/2019 17:00:00,59936.46
19/06/2019 17:00:00,59738.56
21/06/2019 17:00:00,59433.13
24/06/2019 17:00:00,60003.9
25/06/2019 17:00:00,59480.64
26/06/2019 17:00:00,59852.7
27/06/2019 17:00:00,60293.37
28/06/2019 17:00:00,60187.43
01/07/2019 17:00:00,60323.79
02/07/2019 17:00:00,60538.16
03/07/2019 17:00:00,60671.76
04/07/2019 17:00:00,60888.98
05/07/2019 17:00:00,60628.11
08/07/2019 17:00:00,60582.98
09/07/2019 17:00:00,60199.83
10/07/2019 17:00:00,60242.61
11/07/2019 17:00:00,60362.11
12/07/2019 17:00:00,60378
15/07/2019 17:00:00,60527.98
16/07/2019 17:00:00,60372.23
17/07/2019 17:00:00,59975.08
18/07/2019 17:00:00,60192.6
19/07/2019 17:00:00,60902.04
22/07/2019 17:00:00,60929.94
23/07/2019 17:00:00,60750.64
24/07/2019 17:00:00,60776.71
25/07/2019 17:00:00,60249.72
26/07/2019 17:00:00,60146.67
29/07/2019 17:00:00,59678.7
30/07/2019 17:00:00,59430.05
31/07/2019 17:00:00,59670.6
01/08/2019 17:00:00,58863.73
02/08/2019 17:00:00,58360.55
05/08/2019 17:00:00,57157.8
06/08/2019 17:00:00,57082.76
07/08/2019 17:00:00,56625.18
08/08/2019 17:00:00,57102.69
09/08/2019 17:00:00,56316.19
12/08/2019 17:00:00,55915.51
13/08/2019 17:00:00,57024.9
14/08/2019 17:00:00,55634.7
16/08/2019 17:00:00,55227.6
19/08/2019 17:00:00,56035.15
20/08/2019 17:00:00,56204.55
21/08/2019 17:00:00,56121.78
22/08/2019 17:00:00,56118.92
23/08/2019 17:00:00,56047.39
26/08/2019 17:00:00,55909.06
27/08/2019 17:00:00,55881.98
28/08/2019 17:00:00,54846.48
29/08/2019 17:00:00,55273.05
30/08/2019 17:00:00,56739.53
02/09/2019 17:00:00,56965.68
03/09/2019 17:00:00,56237.4
04/09/2019 17:00:00,56176.46
05/09/2019 17:00:00,56358.3
06/09/2019 17:00:00,56593.23
09/09/2019 17:00:00,57682.47
10/09/2019 17:00:00,57893.23
11/09/2019 17:00:00,57949.46
12/09/2019 17:00:00,57886.6
13/09/2019 17:00:00,58144.64
16/09/2019 17:00:00,58525.39
17/09/2019 17:00:00,57980.44
18/09/2019 17:00:00,58297.28
19/09/2019 17:00:00,58053.03
20/09/2019 17:00:00,57485.19
23/09/2019 17:00:00,56874.12
24/09/2019 17:00:00,57462.78
25/09/2019 17:00:00,57085.05
26/09/2019 17:00:00,57377.87
27/09/2019 17:00:00,57666.04
30/09/2019 17:00:00,57320.3
01/10/2019 17:00:00,56847.98
02/10/2019 17:00:00,55598.64
03/10/2019 17:00:00,55523.06
04/10/2019 17:00:00,55980.47
07/10/2019 17:00:00,55987.34
08/10/2019 17:00:00,56247.95
09/10/2019 17:00:00,56260.83
10/10/2019 17:00:00,56034.97
11/10/2019 17:00:00,56895.37
14/10/2019 17:00:00,56647.08
15/10/2019 17:00:00,56781.82
16/10/2019 17:00:00,56898.36
17/10/2019 17:00:00,57297.12
18/10/2019 17:00:00,57024.61
21/10/2019 17:00:00,57418.58
22/10/2019 17:00:00,57986.45
23/10/2019 17:00:00,57950.18
24/10/2019 17:00:00,58012.97
25/10/2019 17:00:00,57329.09
28/10/2019 17:00:00,58101.72
29/10/2019 17:00:00,58392.58
30/10/2019 17:00:00,58430.48
31/10/2019 17:00:00,57783.02
04/11/2019 17:00:00,59326.13
05/11/2019 17:00:00,59517.7
06/11/2019 17:00:00,59174.29
07/11/2019 17:00:00,59492.22
08/11/2019 17:00:00,59191.71
12/11/2019 17:00:00,59141.35
13/11/2019 17:00:00,58816.98
14/11/2019 17:00:00,58622.1
15/11/2019 17:00:00,58751.67
18/11/2019 17:00:00,58851.05
19/11/2019 17:00:00,58447.3
20/11/2019 17:00:00,58026.68
21/11/2019 17:00:00,57618.54
22/11/2019 17:00:00,57863.03
25/11/2019 17:00:00,58151.15
26/11/2019 17:00:00,58051.64
27/11/2019 17:00:00,57867.89
28/11/2019 17:00:00,57669.94
29/11/2019 17:00:00,57502.14
02/12/2019 17:00:00,56868.74
03/12/2019 17:00:00,56191.17
04/12/2019 17:00:00,56123.68
05/12/2019 17:00:00,56338.75
06/12/2019 17:00:00,55994.68
09/12/2019 17:00:00,55867.95
10/12/2019 17:00:00,55609.32
11/12/2019 17:00:00,55531.27
12/12/2019 17:00:00,56621.06
13/12/2019 17:00:00,56729.11
16/12/2019 17:00:00,56832.07
17/12/2019 17:00:00,57225.67
18/12/2019 17:00:00,57169.88
19/12/2019 17:00:00,57346.95
20/12/2019 17:00:00,57202.89
23/12/2019 17:00:00,57569.71
27/12/2019 17:00:00,57877.81
30/12/2019 17:00:00,57832.88
02/01/2020 17:00:00,59048.28
03/01/2020 17:00:00,58603.27
07/01/2020 17:00:00,58283.26
08/01/2020 17:00:00,57596.09
09/01/2020 17:00:00,58397.17
10/01/2020 17:00:00,58732.09
13/01/2020 17:00:00,59275.02
14/01/2020 17:00:00,59118.97
15/01/2020 17:00:00,58671.25
16/01/2020 17:00:00,58962.37
17/01/2020 17:00:00,59039.84
20/01/2020 17:00:00,59110.06
21/01/2020 17:00:00,58616.01
22/01/2020 17:00:00,58401.69
23/01/2020 17:00:00,58401.85
24/01/2020 17:00:00,58607.31
27/01/2020 17:00:00,57063.12
28/01/2020 17:00:00,57336.45
29/01/2020 17:00:00,57351.22
30/01/2020 17:00:00,56923.36
31/01/2020 17:00:00,56681.27
03/02/2020 17:00:00,56795.27
04/02/2020 17:00:00,57607.63
05/02/2020 17:00:00,58121.81
06/02/2020 17:00:00,57900.04
07/02/2020 17:00:00,57816.25
10/02/2020 17:00:00,57474.88
11/02/2020 17:00:00,57816.86
12/02/2020 17:00:00,58156.08
13/02/2020 17:00:00,57960.23
14/02/2020 17:00:00,57895.19
17/02/2020 17:00:00,58080.88
18/02/2020 17:00:00,57894.45
19/02/2020 17:00:00,57957.76
20/02/2020 17:00:00,57693.12
21/02/2020 17:00:00,57424.47
24/02/2020 17:00:00,55088.26
25/02/2020 17:00:00,53781.02
26/02/2020 17:00:00,53451.01
27/02/2020 17:00:00,51318.69
28/02/2020 17:00:00,49276.54
02/03/2020 17:00:00,50150.48
03/03/2020 17:00:00,52231.14
04/03/2020 17:00:00,51585.66
05/03/2020 17:00:00,50753.91
06/03/2020 17:00:00,49326.23
09/03/2020 17:00:00,45625.56
10/03/2020 17:00:00,45043.23
11/03/2020 17:00:00,42546.88
12/03/2020 17:00:00,37164.02
13/03/2020 17:00:00,38629.63
16/03/2020 17:00:00,37738.36
17/03/2020 17:00:00,39925.44
18/03/2020 17:00:00,39313.78
19/03/2020 17:00:00,41041.92
20/03/2020 17:00:00,41153.2
23/03/2020 17:00:00,39207.33
24/03/2020 17:00:00,40275.9
25/03/2020 17:00:00,40144.28
26/03/2020 17:00:00,41202.98
27/03/2020 17:00:00,40886.9
30/03/2020 17:00:00,40827.13
31/03/2020 17:00:00,41624.62
01/04/2020 17:00:00,41028.82
02/04/2020 17:00:00,41219.51
03/04/2020 17:00:00,41532.37
06/04/2020 17:00:00,43514.41
07/04/2020 17:00:00,44110.86
08/04/2020 17:00:00,43573.02
09/04/2020 17:00:00,44499.23
14/04/2020 17:00:00,46092.44
15/04/2020 17:00:00,44666.91
16/04/2020 17:00:00,44645.12
17/04/2020 17:00:00,45353.23
20/04/2020 17:00:00,45617.35
21/04/2020 17:00:00,43959.51
22/04/2020 17:00:00,44777.61
23/04/2020 17:00:00,45450.43
24/04/2020 17:00:00,44884.25
27/04/2020 17:00:00,44704.71
28/04/2020 17:00:00,44754.03
29/04/2020 17:00:00,46114.95
30/04/2020 17:00:00,46117
04/05/2020 17:00:00,45023.6
05/05/2020 17:00:00,45018.81
06/05/2020 17:00:00,44312.99
07/05/2020 17:00:00,44769.05
08/05/2020 17:00:00,45228.14
11/05/2020 17:00:00,44840.24
12/05/2020 17:00:00,45687.43
13/05/2020 17:00:00,45431.66
14/05/2020 17:00:00,44450.71
15/05/2020 17:00:00,44348.22
18/05/2020 17:00:00,45873.81
19/05/2020 17:00:00,45949.97
20/05/2020 17:00:00,46295.02
21/05/2020 17:00:00,46073.39
22/05/2020 17:00:00,45915.72
25/05/2020 17:00:00,46412.32
26/05/2020 17:00:00,47897.84
27/05/2020 17:00:00,47889.07
28/05/2020 17:00:00,48144.34
29/05/2020 17:00:00,48127.64
01/06/2020 17:00:00,48647.15
02/06/2020 17:00:00,48879.21
03/06/2020 17:00:00,49728.3
04/06/2020 17:00:00,50202.54
05/06/2020 17:00:00,51494.63
08/06/2020 17:00:00,51451.61
09/06/2020 17:00:00,51289.49
10/06/2020 17:00:00,51486.94
12/06/2020 17:00:00,50169.11
15/06/2020 17:00:00,48991.89
16/06/2020 17:00:00,50385.49
17/06/2020 17:00:00,50312.8
18/06/2020 17:00:00,50445.13
