"Date","Price","Return","VaR_spec2_sged","ES_spec2_sged","mu_spec2_sged","sigma_spec2_sged","skew_spec2_sged","shape_spec2_sged","dist_spec2_sged","Exceeded_VaR_spec2_sged","u_spec2_sged","CumVio_spec2_sged"
2017-10-04,63825.7,-0.00907896849258805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-05,64185.71,0.00562466969363307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-06,64456.06,0.0042031510917635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-09,64755.22,0.00463056374879756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-10,65046.57,0.00448915980722653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-11,65733.79,0.0105096258399016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-12,65529.1,-0.00311878194842308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-13,65318.72,-0.00321564671515517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-16,65435.72,0.00178961465823413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-17,64854.15,-0.00892738418575689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-18,64474.44,-0.0058720363541962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-19,63745,-0.0113781166025735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-20,63719.57,-0.000399012844704671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-23,63714.74,-7.58037612058615e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-24,63016.86,-0.0110136233486138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-25,63158.16,0.00223974696526952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-26,63342.71,0.00291776856441572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-27,64054.62,0.0111763317237124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-30,64640.8,0.00910963348492011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-31,64866.57,0.00348660047242255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-02,64375.83,-0.00759413874163428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-03,64214.11,-0.00251528362579734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-06,64565.59,0.00545863785589873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-07,65134.28,0.00876937878882167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-08,64617.71,-0.00796246330008543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-09,63923.62,-0.0107995886774752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-10,63415.6,-0.00797904518752013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-13,63160.3,-0.00403394874067686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-14,63256.2,0.00151720730120175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-15,62345.85,-0.0144960363515718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-16,62299.29,-0.000747080907695263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-17,63047.02,0.0119307679580487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20,63621.92,0.00907726783673368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21,64010.67,0.0060917231590949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22,63993.34,-0.000270772768850236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23,64207.77,0.00334521596520254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24,63857.97,-0.00546283291549621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-27,64177.91,0.00499767199508128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-28,63961.27,-0.00338132656085932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-29,62962.26,-0.015742244656952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-30,62440.31,-0.00832443887068912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,62031.02,-0.00657647789495641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-04,62350.23,0.00513277846636484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-05,62507.04,0.00251182942645656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-06,62165.24,-0.00548318930818148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
