"spec1norm","spec1std","spec1ged","spec1snorm","spec1sstd","spec1sged","spec1ghyp","spec1nig","spec1ghst","spec1jsu","spec2norm","spec2std","spec2ged","spec2snorm","spec2sstd","spec2sged","spec2ghyp","spec2nig","spec2ghst","spec2jsu","spec3norm","spec3std","spec3ged","spec3snorm","spec3sstd","spec3sged","spec3ghyp","spec3nig","spec3ghst","spec3jsu","Date"
-0.0611719238370397,-0.0489833892290168,-0.0550525207838535,-0.0622956245516547,-0.0522620995858668,-0.0587883565188262,-0.0548184446672068,-0.0546849495494573,-0.052865475223814,-0.053453209939031,-0.0561156850024509,-0.0495205655089408,-0.0520736446435992,-0.0570221266037534,-0.0518820339419974,-0.0553689853541872,-0.0525943931217959,-0.0527152214096834,-0.072245454905831,-0.0522309023632667,-0.0363046491083071,-0.0535423401870325,-0.0581084265698855,-0.063149913927251,-0.0563471647309877,-0.0610097142968926,-0.0572933539855825,-0.057375703806077,-0.066976377506733,-0.0567985271444778,2018-09-13
-0.0567411559450622,-0.0487694401399282,-0.0546346058086846,-0.0579875988429553,-0.0523959761704569,-0.0586495093057293,-0.0548527129908356,-0.0547618961239227,-0.0525793994649517,-0.0535905864216585,-0.0543385242029281,-0.049647544890101,-0.0522036757752923,-0.0572030709915619,-0.0521558545519718,-0.0523407711140179,-0.0529525945044728,-0.0530681686628699,-0.0821360952404408,-0.0525473688608621,-0.0365365653226774,-0.0529269270270203,-0.0573613576061835,-0.0594600520044667,-0.0557872968518056,-0.0604177949565722,-0.0568114535363896,-0.0568849417941407,-0.0678975499437065,-0.0562686587042538,2018-09-14
-0.0556850559377975,-0.0432954099926388,-0.0513108074169728,-0.0568046738648418,-0.049441600639397,-0.0520708859876907,-0.048445250056783,-0.0516576598315403,-0.0469912922603022,-0.0504068697293904,-0.0524397712872194,-0.0463504315926709,-0.0384314069804878,-0.0533239517135188,-0.046229406908727,-0.048357210311852,-0.0496244954204152,-0.0496425359506916,-0.075537498778492,-0.0466083965287062,-0.0358874429507386,-0.0409952549110916,-0.0447777922056509,-0.0594886094357711,-0.0469748985651006,-0.0537758933207055,-0.0485879629440329,-0.0540589752462869,-0.0516219722712061,-0.0533594303710661,2018-09-15
