"spec1norm","spec1std","spec1ged","spec1snorm","spec1sstd","spec1sged","spec1ghyp","spec1nig","spec1ghst","spec1jsu","spec2norm","spec2std","spec2ged","spec2snorm","spec2sstd","spec2sged","spec2ghyp","spec2nig","spec2ghst","spec2jsu","spec3norm","spec3std","spec3ged","spec3snorm","spec3sstd","spec3sged","spec3ghyp","spec3nig","spec3ghst","spec3jsu","Date"
-0.0764119544573296,-0.0719358162129399,-0.0762657833801555,-0.0782753041722803,-0.0778306429625699,-0.0814981002728069,-0.0796693807462653,-0.079317563474665,-0.0709423952911363,-0.0788744252394207,-0.0705331799204162,-0.0729170470230614,-0.072248650734969,-0.0719127487861986,-0.077530397795424,-0.0768972325780418,-0.0764193310908529,-0.0764503201295038,-0.102468017219808,-0.0771674135694112,-0.0463403037094736,-0.0785696106617219,-0.0803516243708269,-0.0795052125901584,-0.0838825786753287,-0.0844841707930296,-0.0830630768133347,-0.0830775416035593,-0.0929499929943834,-0.0837185717662245,2018-09-13
-0.071945302619142,-0.0716588648075621,-0.0757704943454824,-0.0738294391055262,-0.0781175593889482,-0.0814136794440043,-0.0797384943119742,-0.0795368966365103,-0.070680709178499,-0.0791898615387418,-0.0687677307698915,-0.0731308739698328,-0.0724760087536705,-0.0722262544424096,-0.0780299606397658,-0.0738511352443901,-0.0769734973917579,-0.0770751470699254,-0.116311252066798,-0.0777511566515682,-0.046607270540805,-0.0777044724467311,-0.079384914407429,-0.07557858823048,-0.0831617919992521,-0.0837206058516088,-0.0824051306395625,-0.0824900835948832,-0.0943944302388226,-0.0830719084897854,2018-09-14
-0.0704949432596096,-0.0640470602965715,-0.0712431696591717,-0.0722017174746071,-0.0735348283432206,-0.0733974794633149,-0.0715456039184657,-0.0749653631602119,-0.0655097235199778,-0.0743716475070088,-0.0662349681097939,-0.0681971561353591,-0.0555904307913874,-0.0675696969736046,-0.0697510071935938,-0.0685231010147338,-0.0720236787895178,-0.0720558850094287,-0.106730814546805,-0.0697650294770228,-0.0457866091371923,-0.0606830127520378,-0.0633949006908655,-0.0752359852636077,-0.0702651040887312,-0.0756796636583283,-0.0717408350724443,-0.0783410617010778,-0.0783136303048388,-0.0786758300250499,2018-09-15
